month,week,hour,weather,temperature,ordernum
1,4,0,1,-2,23808
1,4,1,1,-2,23972
1,4,2,1,-2,19823
1,4,3,1,-3,17260
1,4,4,1,-3,12068
1,4,5,1,-3,6627
1,4,6,1,-3,4827
1,4,7,1,-3,4534
1,4,8,1,-3,4421
1,4,9,1,-2,5863
1,4,10,1,-1,8699
1,4,11,1,-1,12262
1,4,12,1,1,14741
1,4,13,1,2,15575
1,4,14,1,3,16112
1,4,15,1,3,16391
1,4,16,1,4,14953
1,4,17,1,4,15820
1,4,18,1,4,16498
1,4,19,1,4,15067
1,4,20,1,3,13810
1,4,21,1,3,13467
1,4,22,1,3,12656
1,4,23,1,3,10262
1,5,0,1,3,8155
1,5,1,1,3,5289
1,5,2,1,3,3369
1,5,3,1,3,2368
1,5,4,1,3,2128
1,5,5,1,2,2267
1,5,6,1,2,4929
1,5,7,1,2,7131
1,5,8,1,2,9626
1,5,9,1,3,12012
1,5,10,1,4,13881
1,5,11,1,5,15522
1,5,12,1,4,17616
1,5,13,1,5,17355
1,5,14,1,6,18565
1,5,15,1,6,18767
1,5,16,1,6,16791
1,5,17,1,5,19025
1,5,18,1,4,21334
1,5,19,1,4,21524
1,5,20,1,3,18630
1,5,21,1,3,18147
1,5,22,1,3,20066
1,5,23,1,2,19081
1,6,0,1,2,17134
1,6,1,1,2,14348
1,6,2,1,1,11584
1,6,3,1,2,8871
1,6,4,1,2,5770
1,6,5,1,1,2827
1,6,6,1,1,3332
1,6,7,1,1,4319
1,6,8,1,1,6581
1,6,9,1,2,10258
1,6,10,1,2,13372
1,6,11,1,3,16255
1,6,12,1,3,19702
1,6,13,3,2,21676
1,6,14,3,1,22193
1,6,15,3,1,21465
1,6,16,2,2,18751
1,6,17,2,2,20483
1,6,18,2,3,23456
1,6,19,2,3,23842
1,6,20,2,4,19001
1,6,21,2,4,19792
1,6,22,2,4,20676
1,6,23,2,5,20760
1,7,0,2,6,18261
1,7,1,2,6,15261
1,7,2,2,6,11582
1,7,3,2,6,8349
1,7,4,1,5,5218
1,7,5,1,6,2670
1,7,6,2,7,2974
1,7,7,2,7,3919
1,7,8,2,7,6067
1,7,9,1,7,8795
1,7,10,2,8,12627
1,7,11,1,8,14721
1,7,12,1,10,16319
1,7,13,1,10,16899
1,7,14,1,10,17130
1,7,15,1,11,16704
1,7,16,1,12,16611
1,7,17,1,13,16846
1,7,18,1,13,17130
1,7,19,1,13,17220
1,7,20,2,12,16217
1,7,21,2,12,12952
1,7,22,2,11,11584
1,7,23,2,11,8896
1,1,0,1,10,6654
1,1,1,1,8,3957
1,1,2,1,8,2523
1,1,3,1,7,1718
1,1,4,1,6,1877
1,1,5,1,6,3519
1,1,6,1,5,9635
1,1,7,1,5,16650
1,1,8,1,4,19783
1,1,9,1,4,17913
1,1,10,1,3,15012
1,1,11,1,2,15105
1,1,12,1,2,15711
1,1,13,1,2,15777
1,1,14,1,2,17412
1,1,15,1,1,18324
1,1,16,1,1,16245
1,1,17,1,0,20042
1,1,18,1,-1,24293
1,1,19,1,-2,23871
1,1,20,1,-3,20464
1,1,21,1,-4,18315
1,1,22,1,-5,14732
1,1,23,1,-6,11271
1,2,0,1,-6,7258
1,2,1,1,-6,4190
1,2,2,1,-7,2600
1,2,3,1,-7,1645
1,2,4,1,-7,1758
1,2,5,1,-7,3447
1,2,6,1,-7,9900
1,2,7,1,-7,17549
1,2,8,1,-7,21815
1,2,9,3,-7,19554
1,2,10,3,-7,16249
1,2,11,3,-7,15802
1,2,12,3,-7,16481
1,2,13,3,-6,16105
1,2,14,3,-6,17822
1,2,15,1,-6,18093
1,2,16,1,-6,16191
1,2,17,1,-6,19556
1,2,18,1,-6,24950
1,2,19,1,-6,24238
1,2,20,1,-6,22712
1,2,21,1,-6,21633
1,2,22,1,-6,17697
1,2,23,1,-6,12893
1,3,0,1,-7,8061
1,3,1,1,-7,4758
1,3,2,1,-7,2818
1,3,3,1,-7,1814
1,3,4,1,-6,1874
1,3,5,1,-6,3267
1,3,6,1,-6,9963
1,3,7,1,-6,18226
1,3,8,1,-6,22856
1,3,9,1,-6,21279
1,3,10,1,-6,18104
1,3,11,1,-5,18000
1,3,12,1,-5,18782
1,3,13,1,-6,19009
1,3,14,1,-5,20135
1,3,15,1,-6,19793
1,3,16,1,-6,17678
1,3,17,1,-7,21599
1,3,18,1,-8,27356
1,3,19,1,-9,28435
1,3,20,1,-11,25956
1,3,21,1,-12,25058
1,3,22,1,-12,22031
1,3,23,1,-12,14808
1,4,0,1,-13,9030
1,4,1,1,-13,5086
1,4,2,1,-13,3029
1,4,3,1,-13,2041
1,4,4,1,-13,1834
1,4,5,1,-13,3347
1,4,6,1,-13,10412
1,4,7,1,-13,19553
1,4,8,1,-13,23980
1,4,9,1,-12,22356
1,4,10,1,-11,19614
1,4,11,1,-9,18708
1,4,12,1,-8,19334
1,4,13,1,-7,18927
1,4,14,1,-7,20592
1,4,15,1,-7,21095
1,4,16,1,-7,17688
1,4,17,1,-7,21810
1,4,18,1,-8,27507
1,4,19,1,-8,28405
1,4,20,1,-8,26940
1,4,21,1,-9,26184
1,4,22,1,-8,24605
1,4,23,1,-8,18817
1,5,0,1,-7,12365
1,5,1,1,-7,7171
1,5,2,1,-6,4677
1,5,3,1,-5,3063
1,5,4,1,-4,2494
1,5,5,1,-4,3489
1,5,6,1,-4,9801
1,5,7,3,-4,15320
1,5,8,3,-5,16097
1,5,9,3,-5,18029
1,5,10,3,-4,17456
1,5,11,1,-3,17117
1,5,12,1,-2,18296
1,5,13,1,-1,18199
1,5,14,1,1,19966
1,5,15,1,0,19717
1,5,16,1,0,17252
1,5,17,1,-1,22150
1,5,18,1,-1,28326
1,5,19,1,-1,29830
1,5,20,1,-2,26515
1,5,21,1,-3,25465
1,5,22,1,-3,26297
1,5,23,1,-4,25775
1,6,0,1,-5,23331
1,6,1,1,-5,18645
1,6,2,1,-6,15002
1,6,3,1,-7,10462
1,6,4,1,-7,6273
1,6,5,1,-7,3082
1,6,6,1,-8,3880
1,6,7,1,-8,6299
1,6,8,1,-9,9626
1,6,9,1,-9,15094
1,6,10,1,-8,18600
1,6,11,1,-8,22368
1,6,12,1,-7,24580
1,6,13,1,-7,24098
1,6,14,1,-6,23021
1,6,15,1,-5,24909
1,6,16,1,-5,22897
1,6,17,1,-6,24188
1,6,18,1,-6,28409
1,6,19,1,-7,28859
1,6,20,1,-7,27516
1,6,21,1,-7,25207
1,6,22,1,-7,27572
1,6,23,1,-7,28454
1,7,0,1,-7,24972
1,7,1,1,-8,21297
1,7,2,1,-7,17415
1,7,3,1,-7,12972
1,7,4,1,-7,7373
1,7,5,1,-7,3241
1,7,6,1,-6,3399
1,7,7,1,-6,4874
1,7,8,1,-6,7988
1,7,9,1,-4,12035
1,7,10,1,-3,16237
1,7,11,1,-2,19797
1,7,12,1,-1,22042
1,7,13,1,-1,22136
1,7,14,1,1,20674
1,7,15,1,2,20023
1,7,16,1,3,20455
1,7,17,1,3,21230
1,7,18,1,3,21056
1,7,19,1,3,19379
1,7,20,1,3,15884
1,7,21,1,3,14965
1,7,22,1,3,13017
1,7,23,1,3,11209
1,1,0,1,3,6571
1,1,1,1,3,3561
1,1,2,1,3,2496
1,1,3,1,3,1832
1,1,4,2,2,1828
1,1,5,1,2,3611
1,1,6,2,3,9993
1,1,7,1,2,17722
1,1,8,1,3,21675
1,1,9,1,2,20915
1,1,10,1,2,18415
1,1,11,2,3,18104
1,1,12,2,3,19268
1,1,13,2,3,18758
1,1,14,2,2,20199
1,1,15,2,3,19808
1,1,16,2,3,16764
1,1,17,1,3,20116
1,1,18,1,3,24692
1,1,19,1,3,23962
1,1,20,1,3,22103
1,1,21,1,3,20670
1,1,22,2,3,17738
1,1,23,2,3,12233
1,2,0,1,2,9623
1,2,1,1,2,4658
1,2,2,1,2,2919
1,2,3,1,2,1762
1,2,4,1,2,1854
1,2,5,1,2,3470
1,2,6,1,1,10174
1,2,7,1,-1,19424
1,2,8,1,-2,23515
1,2,9,1,-3,22622
1,2,10,1,-4,20498
1,2,11,1,-4,20598
1,2,12,1,-4,21246
1,2,13,1,-4,20500
1,2,14,1,-4,22523
1,2,15,1,-5,21637
1,2,16,1,-6,17524
1,2,17,1,-6,20902
1,2,18,1,-7,26683
1,2,19,1,-7,27719
1,2,20,1,-7,27286
1,2,21,1,-7,26603
1,2,22,1,-8,22652
1,2,23,1,-8,15460
1,3,0,1,-8,9659
1,3,1,1,-8,5554
1,3,2,1,-8,3453
1,3,3,1,-8,2467
1,3,4,1,-8,2208
1,3,5,1,-8,3810
1,3,6,1,-8,10601
1,3,7,1,-8,19711
1,3,8,1,-7,23470
1,3,9,1,-6,22565
1,3,10,1,-5,19788
1,3,11,1,-4,19528
1,3,12,1,-2,20051
1,3,13,1,-1,19600
1,3,14,1,-1,20971
1,3,15,1,-1,20037
1,3,16,1,0,16543
1,3,17,1,-1,20561
1,3,18,1,-1,26579
1,3,19,1,-1,27527
1,3,20,1,-1,25453
1,3,21,1,-1,25469
1,3,22,1,-1,23335
1,3,23,1,-1,16280
1,4,0,1,-2,9872
1,4,1,1,-2,5757
1,4,2,1,-2,3534
1,4,3,1,-3,2449
1,4,4,1,-3,2226
1,4,5,1,-3,3715
1,4,6,1,-3,10422
1,4,7,1,-4,19237
1,4,8,1,-4,23222
1,4,9,1,-3,22326
1,4,10,1,-3,19424
1,4,11,1,-2,18776
1,4,12,1,-1,19824
1,4,13,1,0,19162
1,4,14,1,1,20779
1,4,15,1,1,20168
1,4,16,1,1,16440
1,4,17,1,1,20001
1,4,18,1,1,26059
1,4,19,1,1,27843
1,4,20,1,1,27086
1,4,21,1,0,27112
1,4,22,1,0,25802
1,4,23,1,-1,20955
1,5,0,1,-1,14041
1,5,1,1,0,8397
1,5,2,1,-1,5707
1,5,3,1,-1,3726
1,5,4,1,-1,3185
1,5,5,1,-1,4008
1,5,6,1,-1,10169
1,5,7,1,-1,18343
1,5,8,1,-1,22185
1,5,9,1,1,21511
1,5,10,1,2,18973
1,5,11,1,3,18642
1,5,12,1,4,19700
1,5,13,1,6,19327
1,5,14,1,6,21503
1,5,15,1,4,19886
1,5,16,1,2,17138
1,5,17,1,1,21330
1,5,18,1,-1,27211
1,5,19,1,-2,29825
1,5,20,1,-3,28066
1,5,21,1,-4,26972
1,5,22,1,-6,27394
1,5,23,1,-7,26236
1,6,0,1,-7,23437
1,6,1,1,-7,18500
1,6,2,1,-7,14553
1,6,3,1,-8,10752
1,6,4,1,-8,6720
1,6,5,1,-8,3248
1,6,6,1,-8,4047
1,6,7,1,-8,5703
1,6,8,1,-8,9841
1,6,9,1,-8,14208
1,6,10,1,-7,17058
1,6,11,1,-6,19503
1,6,12,1,-4,21426
1,6,13,1,-3,21658
1,6,14,1,-3,20749
1,6,15,1,-2,21928
1,6,16,1,-2,20723
1,6,17,1,-2,22788
1,6,18,1,-2,26007
1,6,19,1,-2,27175
1,6,20,1,-1,22839
1,6,21,1,-1,22745
1,6,22,1,-1,24799
1,6,23,1,-1,25002
1,7,0,1,-1,23617
1,7,1,1,1,20230
1,7,2,1,1,17600
1,7,3,1,1,13391
1,7,4,1,1,7892
1,7,5,1,2,3464
1,7,6,1,2,3116
1,7,7,1,1,4285
1,7,8,2,1,7325
1,7,9,2,1,11559
1,7,10,2,2,17026
1,7,11,2,2,21635
1,7,12,2,2,23116
1,7,13,2,3,23296
1,7,14,2,3,23693
1,7,15,2,4,21824
1,7,16,2,4,19323
1,7,17,2,5,19222
1,7,18,2,6,20715
1,7,19,2,6,16485
1,7,20,1,5,15277
1,7,21,2,5,14967
1,7,22,2,5,15544
1,7,23,1,4,12563
1,1,0,1,4,10064
1,1,1,1,3,6828
1,1,2,1,3,4788
1,1,3,1,3,3522
1,1,4,1,3,2771
1,1,5,1,3,2618
1,1,6,1,3,4935
1,1,7,1,3,6993
1,1,8,1,3,11104
1,1,9,1,3,13794
1,1,10,1,4,15208
1,1,11,1,4,16408
1,1,12,1,5,18404
1,1,13,1,5,19052
1,1,14,1,4,19366
1,1,15,1,5,19579
1,1,16,1,5,18578
1,1,17,1,4,19661
1,1,18,1,4,21411
1,1,19,1,4,19693
1,1,20,1,4,17094
1,1,21,1,4,15673
1,1,22,1,4,14312
1,1,23,1,4,9990
1,2,0,1,4,6282
1,2,1,1,3,3576
1,2,2,1,3,2382
1,2,3,1,3,1525
1,2,4,1,3,1737
1,2,5,1,2,3736
1,2,6,1,2,10407
1,2,7,1,1,18537
1,2,8,1,1,22319
1,2,9,1,2,21330
1,2,10,1,2,18219
1,2,11,1,3,17632
1,2,12,1,3,17878
1,2,13,1,4,17799
1,2,14,1,4,19113
1,2,15,1,4,19057
1,2,16,1,4,16621
1,2,17,1,4,20247
1,2,18,1,3,25956
1,2,19,1,3,25045
1,2,20,1,3,24005
1,2,21,1,2,23753
1,2,22,1,2,20310
1,2,23,1,1,13736
1,3,0,1,0,8169
1,3,1,1,-1,4967
1,3,2,1,-1,3081
1,3,3,1,-2,2044
1,3,4,1,-2,1979
1,3,5,1,-3,3501
1,3,6,1,-3,10144
1,3,7,1,-4,19167
1,3,8,1,-3,23158
1,3,9,1,-3,21849
1,3,10,1,-2,19591
1,3,11,1,-2,18537
1,3,12,1,0,19158
1,3,13,1,2,18828
1,3,14,1,2,20267
1,3,15,1,2,19680
1,3,16,1,2,16993
1,3,17,1,1,21318
1,3,18,1,1,27031
1,3,19,1,1,26886
1,3,20,1,2,25451
1,3,21,1,1,25204
1,3,22,1,1,22646
1,3,23,1,1,15451
1,4,0,1,1,9613
1,4,1,1,1,5755
1,4,2,1,1,3318
1,4,3,1,1,2306
1,4,4,1,0,2156
1,4,5,1,0,3536
1,4,6,1,0,10256
1,4,7,1,-1,19192
1,4,8,1,-1,23273
1,4,9,1,0,21646
1,4,10,1,0,18904
1,4,11,1,1,18485
1,4,12,1,2,19730
1,4,13,1,2,18815
1,4,14,1,3,20563
1,4,15,1,4,20344
1,4,16,1,4,17208
1,4,17,1,3,21338
1,4,18,1,3,27358
1,4,19,1,3,28978
1,4,20,1,2,27177
1,4,21,1,1,27728
1,4,22,1,1,25900
1,4,23,1,0,21515
1,5,0,1,-1,14021
1,5,1,1,-1,8645
1,5,2,1,-1,5765
1,5,3,1,-1,3873
1,5,4,1,-2,3015
1,5,5,1,-2,3739
1,5,6,1,-2,10000
1,5,7,1,-2,18786
1,5,8,1,-2,22297
1,5,9,1,-2,21471
1,5,10,1,-1,18896
1,5,11,1,-1,18893
1,5,12,1,1,19871
1,5,13,1,2,19602
1,5,14,1,3,21336
1,5,15,1,3,20229
1,5,16,1,4,17058
1,5,17,1,3,21446
1,5,18,1,3,27190
1,5,19,1,3,29140
1,5,20,1,3,26918
1,5,21,1,3,25795
1,5,22,1,3,26796
1,5,23,1,3,25869
1,6,0,1,3,23207
1,6,1,3,1,19034
1,6,2,3,1,12376
1,6,3,3,1,8933
1,6,4,3,1,5585
1,6,5,3,1,2963
1,6,6,3,1,3900
1,6,7,2,1,5798
1,6,8,1,1,9115
1,6,9,1,1,13694
1,6,10,1,1,16542
1,6,11,1,2,19506
1,6,12,1,2,21316
1,6,13,1,2,21000
1,6,14,1,2,19927
1,6,15,1,3,20573
1,6,16,1,2,20490
1,6,17,1,3,22313
1,6,18,1,3,25394
1,6,19,1,3,26926
1,6,20,1,3,21944
1,6,21,1,3,21871
1,6,22,1,2,25590
1,6,23,1,2,26054
1,7,0,1,2,24209
1,7,1,1,3,21278
1,7,2,1,3,17965
1,7,3,1,3,13590
1,7,4,1,2,7758
1,7,5,1,1,3275
1,7,6,1,2,3407
1,7,7,1,2,4925
1,7,8,1,2,7052
1,7,9,1,3,11283
1,7,10,1,4,15921
1,7,11,1,5,18793
1,7,12,1,5,20922
1,7,13,1,6,21254
1,7,14,1,6,20867
1,7,15,1,6,19593
1,7,16,1,5,19288
1,7,17,1,3,19900
1,7,18,1,3,21018
1,7,19,1,2,18365
1,7,20,1,2,16209
1,7,21,1,1,14987
1,7,22,1,0,12333
1,7,23,1,0,9683
1,1,0,1,-1,6159
1,1,1,1,-2,3752
1,1,2,1,-2,2364
1,1,3,1,-3,1931
1,1,4,1,-3,2195
1,1,5,3,-4,3985
1,1,6,1,-4,10172
1,1,7,3,-4,17641
1,1,8,3,-4,20707
1,1,9,3,-4,18790
1,1,10,3,-4,15737
1,1,11,3,-4,15601
1,1,12,3,-5,16323
1,1,13,3,-5,16510
1,1,14,3,-5,13774
1,1,15,3,-4,8991
1,1,16,3,-4,6035
1,1,17,3,-4,5501
1,1,18,3,-3,6097
1,1,19,3,-3,4962
1,1,20,3,-3,3895
1,1,21,3,-3,3003
1,1,22,3,-3,1231
1,1,23,3,-3,226
1,2,0,3,-4,80
1,2,1,3,-4,36
1,2,2,3,-5,27
1,2,3,3,-6,12
1,2,4,3,-6,13
1,2,5,3,-6,32
1,2,6,3,-6,101
1,2,7,1,-6,267
1,2,8,1,-5,663
1,2,9,3,-5,1839
1,2,10,1,-5,3272
1,2,11,3,-4,4395
1,2,12,3,-3,5254
1,2,13,1,-3,5682
1,2,14,1,-2,6507
1,2,15,1,-2,7567
1,2,16,1,-1,8887
1,2,17,1,-3,11238
1,2,18,1,-3,13815
1,2,19,1,-3,12369
1,2,20,1,-3,11116
1,2,21,1,-4,11604
1,2,22,1,-6,10241
1,2,23,1,-6,7887
1,3,0,1,-7,4674
1,3,1,1,-8,2729
1,3,2,1,-8,1818
1,3,3,1,-8,1255
1,3,4,1,-8,1417
1,3,5,1,-8,3071
1,3,6,1,-8,9605
1,3,7,1,-8,17241
1,3,8,1,-8,20444
1,3,9,1,-7,19064
1,3,10,1,-6,16048
1,3,11,1,-4,15741
1,3,12,1,-3,15941
1,3,13,1,-1,15769
1,3,14,1,-1,17103
1,3,15,1,1,17421
1,3,16,1,1,15545
1,3,17,1,1,19270
1,3,18,1,0,24551
1,3,19,1,-1,25355
1,3,20,1,-1,23620
1,3,21,1,-2,22989
1,3,22,1,-2,21688
1,3,23,1,-3,15029
1,4,0,1,-4,9279
1,4,1,1,-4,5099
1,4,2,1,-5,3294
1,4,3,1,-6,2241
1,4,4,1,-6,2097
1,4,5,1,-6,3605
1,4,6,1,-7,10448
1,4,7,1,-7,18774
1,4,8,1,-7,21701
1,4,9,1,-6,20676
1,4,10,1,-3,18300
1,4,11,1,-2,17575
1,4,12,1,-1,18477
1,4,13,1,0,18317
1,4,14,1,1,19739
1,4,15,1,-1,19437
1,4,16,1,-1,16164
1,4,17,1,-1,19666
1,4,18,1,0,25330
1,4,19,1,1,26556
1,4,20,1,2,26286
1,4,21,1,2,26197
1,4,22,1,2,24343
1,4,23,1,2,20940
1,5,0,3,0,13459
1,5,1,3,0,8143
1,5,2,3,1,5301
1,5,3,3,1,3492
1,5,4,1,3,2902
1,5,5,1,2,3775
1,5,6,3,2,10239
1,5,7,1,1,19302
1,5,8,1,0,22690
1,5,9,3,0,21567
1,5,10,3,0,19200
1,5,11,1,1,19260
1,5,12,1,3,19049
1,5,13,1,3,19366
1,5,14,1,3,20828
1,5,15,1,3,19540
1,5,16,1,2,16967
1,5,17,1,2,21324
1,5,18,1,0,27363
1,5,19,1,-2,30285
1,5,20,1,-4,29410
1,5,21,1,-6,28300
1,5,22,1,-6,28145
1,5,23,1,-7,26925
1,6,0,1,-7,24434
1,6,1,1,-8,19881
1,6,2,1,-8,15704
1,6,3,1,-8,11453
1,6,4,1,-9,6971
1,6,5,1,-9,3384
1,6,6,1,-10,4156
1,6,7,1,-11,6104
1,6,8,1,-11,10435
1,6,9,1,-11,16299
1,6,10,1,-9,19540
1,6,11,1,-8,22863
1,6,12,1,-6,24371
1,6,13,1,-5,24198
1,6,14,1,-4,22793
1,6,15,1,-3,23382
1,6,16,1,-3,21740
1,6,17,1,-4,23431
1,6,18,1,-4,27985
1,6,19,1,-5,29166
1,6,20,1,-6,24978
1,6,21,1,-6,25055
1,6,22,1,-6,26942
1,6,23,1,-7,26271
2,7,0,1,-7,24822
2,7,1,1,-7,21501
2,7,2,1,-6,18082
2,7,3,1,-6,13351
2,7,4,1,-5,7838
2,7,5,1,-4,3333
2,7,6,1,-4,3347
2,7,7,1,-4,4423
2,7,8,1,-3,8241
2,7,9,1,-2,11611
2,7,10,1,-1,15909
2,7,11,1,1,18093
2,7,12,1,1,20212
2,7,13,1,2,20527
2,7,14,1,2,20121
2,7,15,1,2,19892
2,7,16,1,2,20454
2,7,17,1,2,23869
2,7,18,1,2,22255
2,7,19,1,2,13803
2,7,20,1,2,13771
2,7,21,3,2,12666
2,7,22,3,1,19276
2,7,23,3,0,13203
2,1,0,3,1,7534
2,1,1,3,1,4211
2,1,2,3,1,2449
2,1,3,3,1,1558
2,1,4,3,1,1456
2,1,5,3,1,2720
2,1,6,2,0,6800
2,1,7,2,-1,13075
2,1,8,2,-1,15950
2,1,9,2,-2,16824
2,1,10,2,-2,16670
2,1,11,2,-1,15762
2,1,12,2,-2,15737
2,1,13,2,-3,15893
2,1,14,3,-4,16588
2,1,15,3,-4,14665
2,1,16,3,-4,13488
2,1,17,3,-5,15864
2,1,18,1,-5,19659
2,1,19,1,-5,19942
2,1,20,1,-6,18757
2,1,21,1,-8,17368
2,1,22,1,-9,14775
2,1,23,1,-10,10880
2,2,0,1,-10,6973
2,2,1,1,-10,3977
2,2,2,1,-11,2382
2,2,3,1,-11,1690
2,2,4,1,-11,1827
2,2,5,1,-9,3664
2,2,6,1,-9,9523
2,2,7,1,-9,16415
2,2,8,1,-9,19981
2,2,9,1,-8,21186
2,2,10,1,-8,20391
2,2,11,1,-7,19777
2,2,12,1,-6,18923
2,2,13,1,-6,18614
2,2,14,1,-5,19576
2,2,15,1,-4,19672
2,2,16,1,-4,16452
2,2,17,1,-4,20133
2,2,18,1,-4,24884
2,2,19,1,-4,25345
2,2,20,1,-4,25466
2,2,21,1,-4,24820
2,2,22,1,-4,21789
2,2,23,1,-4,15870
2,3,0,1,-4,9099
2,3,1,1,-4,5175
2,3,2,1,-4,3089
2,3,3,1,-3,2131
2,3,4,1,-3,2019
2,3,5,1,-3,3515
2,3,6,1,-3,10307
2,3,7,1,-2,18659
2,3,8,1,-1,21898
2,3,9,1,0,21471
2,3,10,1,1,19000
2,3,11,1,2,18744
2,3,12,1,3,19019
2,3,13,1,3,19043
2,3,14,1,3,19607
2,3,15,1,3,17795
2,3,16,1,4,13864
2,3,17,1,4,17084
2,3,18,1,4,21957
2,3,19,1,6,25163
2,3,20,1,6,24821
2,3,21,1,6,24622
2,3,22,1,6,22776
2,3,23,1,6,16872
2,4,0,1,6,10616
2,4,1,1,6,6008
2,4,2,1,5,3647
2,4,3,1,5,2420
2,4,4,1,4,2183
2,4,5,1,4,3714
2,4,6,1,3,10643
2,4,7,1,1,19011
2,4,8,1,0,22232
2,4,9,1,-1,21724
2,4,10,1,-2,19553
2,4,11,1,-2,19429
2,4,12,1,-2,20082
2,4,13,1,-2,19802
2,4,14,1,-3,21085
2,4,15,1,-2,20311
2,4,16,1,-4,16309
2,4,17,1,-4,20192
2,4,18,1,-6,26305
2,4,19,1,-6,28284
2,4,20,1,-7,28517
2,4,21,1,-8,27954
2,4,22,1,-9,25608
2,4,23,1,-9,21556
2,5,0,1,-10,14256
2,5,1,1,-11,8430
2,5,2,1,-11,5409
2,5,3,1,-11,3536
2,5,4,1,-11,2902
2,5,5,1,-11,4023
2,5,6,1,-11,10818
2,5,7,1,-11,19126
2,5,8,1,-11,22064
2,5,9,1,-9,21660
2,5,10,1,-8,19837
2,5,11,1,-7,20264
2,5,12,1,-7,20331
2,5,13,1,-6,20042
2,5,14,1,-4,21004
2,5,15,1,-3,19197
2,5,16,1,-3,15832
2,5,17,1,-3,20342
2,5,18,1,-3,26071
2,5,19,1,-3,28168
2,5,20,1,-3,27289
2,5,21,1,-3,26134
2,5,22,1,-4,26091
2,5,23,1,-3,25343
2,6,0,1,-4,22676
2,6,1,1,-3,18745
2,6,2,1,-3,15248
2,6,3,1,-3,11088
2,6,4,1,-3,6856
2,6,5,1,-3,3282
2,6,6,1,-2,4014
2,6,7,1,-2,5926
2,6,8,1,-2,9756
2,6,9,1,-1,14365
2,6,10,1,-1,17761
2,6,11,3,-1,21968
2,6,12,3,-2,22231
2,6,13,3,0,22216
2,6,14,1,1,20999
2,6,15,1,2,20548
2,6,16,1,2,19627
2,6,17,1,3,21912
2,6,18,1,3,26155
2,6,19,1,3,27073
2,6,20,1,3,23348
2,6,21,1,2,22870
2,6,22,1,2,25536
2,6,23,1,3,26403
2,7,0,1,3,24594
2,7,1,1,2,21811
2,7,2,1,2,18917
2,7,3,1,1,14422
2,7,4,1,1,8930
2,7,5,1,1,3632
2,7,6,1,1,3531
2,7,7,1,1,4131
2,7,8,1,2,6637
2,7,9,1,2,10555
2,7,10,1,2,14886
2,7,11,1,2,18119
2,7,12,1,2,20590
2,7,13,1,2,21558
2,7,14,1,2,21104
2,7,15,1,1,20668
2,7,16,1,1,19453
2,7,17,1,1,19511
2,7,18,1,2,20076
2,7,19,1,2,17889
2,7,20,1,2,15377
2,7,21,1,1,14040
2,7,22,1,0,11514
2,7,23,1,-1,9515
2,1,0,1,-2,5991
2,1,1,1,-2,3384
2,1,2,1,-3,2228
2,1,3,1,-3,1460
2,1,4,1,-3,1716
2,1,5,1,-3,3297
2,1,6,1,-3,10088
2,1,7,3,-4,17120
2,1,8,1,-4,19802
2,1,9,1,-3,19202
2,1,10,1,-3,17503
2,1,11,1,-3,15876
2,1,12,2,-3,16691
2,1,13,1,-3,16479
2,1,14,1,-3,17599
2,1,15,1,-3,18123
2,1,16,1,-3,16617
2,1,17,1,-3,20186
2,1,18,1,-3,24988
2,1,19,1,-3,24552
2,1,20,1,-3,23149
2,1,21,1,-3,21390
2,1,22,1,-3,17448
2,1,23,1,-3,12085
2,2,0,1,-3,7020
2,2,1,1,-3,3940
2,2,2,1,-3,2656
2,2,3,1,-3,1800
2,2,4,3,-3,1802
2,2,5,3,-3,3627
2,2,6,1,-3,10605
2,2,7,3,-3,18905
2,2,8,3,-3,22281
2,2,9,1,-2,21323
2,2,10,1,-2,18911
2,2,11,1,-1,18339
2,2,12,1,0,18598
2,2,13,1,1,17949
2,2,14,1,3,19251
2,2,15,1,4,19087
2,2,16,1,4,16651
2,2,17,1,3,20947
2,2,18,1,2,26322
2,2,19,1,1,26832
2,2,20,1,1,26140
2,2,21,1,0,25909
2,2,22,1,-1,22412
2,2,23,1,-1,16128
2,3,0,1,-2,9458
2,3,1,1,-2,5252
2,3,2,1,-3,3420
2,3,3,1,-3,2245
2,3,4,1,-4,2082
2,3,5,1,-4,3825
2,3,6,1,-5,10827
2,3,7,1,-6,19914
2,3,8,1,-6,23103
2,3,9,1,-5,22443
2,3,10,1,-3,19686
2,3,11,1,-3,19583
2,3,12,1,-2,20183
2,3,13,1,-1,19123
2,3,14,1,0,20944
2,3,15,1,1,19891
2,3,16,1,1,16157
2,3,17,1,0,20028
2,3,18,1,-1,25433
2,3,19,1,-1,27391
2,3,20,1,-1,27045
2,3,21,1,-2,26901
2,3,22,1,-2,24330
2,3,23,1,-2,18541
2,4,0,1,-2,11490
2,4,1,1,-2,6499
2,4,2,1,-2,4104
2,4,3,1,-1,2674
2,4,4,1,-1,2405
2,4,5,1,-1,3698
2,4,6,1,-1,10664
2,4,7,1,-1,19991
2,4,8,1,-1,23496
2,4,9,1,0,22193
2,4,10,1,1,19612
2,4,11,1,2,19936
2,4,12,3,2,20350
2,4,13,3,2,19327
2,4,14,1,3,21348
2,4,15,1,4,20013
2,4,16,3,2,16036
2,4,17,1,2,20462
2,4,18,1,2,25421
2,4,19,1,1,27650
2,4,20,1,-2,27629
2,4,21,1,-3,27644
2,4,22,1,-4,26410
2,4,23,1,-6,23372
